Marital,Mode,Order,Course,Attendance,Qualification,Nationality,Mother-Q,Father-Q,Mother-O,Father-O,Displaced,Need,Debtor,Fee,Gender,Scholarship,Age,1st,2nd,Unemployment,Inflation,GDP,Target
2 ,4 ,1 ,3 ,0 ,3 ,1 ,22 ,27 ,10 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,39 ,12 ,10 ,16.2 ,0.3 ,-0.92 ,1 
1 ,1 ,1 ,12 ,1 ,1 ,1 ,23 ,28 ,8 ,8 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,6 ,7 ,11.1 ,0.6 ,2.02 ,1 
1 ,14 ,1 ,17 ,0 ,2 ,1 ,22 ,27 ,10 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,38 ,14 ,12 ,9.4 ,-0.8 ,-3.12 ,0 
5 ,12 ,1 ,4 ,1 ,12 ,1 ,13 ,1 ,10 ,10 ,0 ,0 ,1 ,0 ,0 ,0 ,27 ,0 ,0 ,8.9 ,1.4 ,3.51 ,0 
1 ,1 ,1 ,2 ,1 ,1 ,1 ,13 ,14 ,5 ,8 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,0 ,0 ,12.4 ,0.5 ,1.79 ,1 
2 ,12 ,1 ,10 ,1 ,12 ,1 ,22 ,27 ,5 ,5 ,0 ,0 ,0 ,1 ,0 ,0 ,48 ,6 ,5 ,15.5 ,2.8 ,-4.06 ,0 
1 ,12 ,1 ,14 ,1 ,1 ,1 ,19 ,24 ,1 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,25 ,1 ,0 ,7.6 ,2.6 ,0.32 ,0 
2 ,12 ,1 ,12 ,1 ,1 ,1 ,13 ,27 ,7 ,7 ,0 ,0 ,0 ,1 ,0 ,1 ,32 ,7 ,7 ,12.7 ,3.7 ,-1.70 ,1 
1 ,1 ,1 ,15 ,1 ,1 ,1 ,22 ,27 ,10 ,8 ,0 ,0 ,0 ,1 ,0 ,1 ,18 ,6 ,6 ,16.2 ,0.3 ,-0.92 ,1 
1 ,15 ,1 ,3 ,0 ,14 ,1 ,1 ,3 ,5 ,7 ,0 ,0 ,1 ,1 ,0 ,0 ,20 ,6 ,6 ,12.4 ,0.5 ,1.79 ,1 
1 ,1 ,1 ,9 ,1 ,1 ,1 ,13 ,27 ,10 ,8 ,1 ,0 ,0 ,1 ,0 ,0 ,20 ,4 ,5 ,7.6 ,2.6 ,0.32 ,1 
1 ,1 ,1 ,2 ,1 ,1 ,1 ,22 ,27 ,10 ,4 ,1 ,0 ,0 ,1 ,0 ,0 ,20 ,0 ,0 ,9.4 ,-0.8 ,-3.12 ,0 
1 ,12 ,1 ,17 ,0 ,7 ,1 ,22 ,24 ,12 ,12 ,1 ,0 ,0 ,1 ,0 ,0 ,39 ,0 ,2 ,7.6 ,2.6 ,0.32 ,0 
1 ,1 ,1 ,8 ,1 ,1 ,1 ,6 ,6 ,1 ,5 ,1 ,0 ,1 ,1 ,0 ,0 ,29 ,1 ,0 ,10.8 ,1.4 ,1.74 ,0 
1 ,12 ,1 ,17 ,0 ,1 ,1 ,22 ,27 ,7 ,7 ,0 ,0 ,1 ,1 ,0 ,0 ,36 ,0 ,0 ,12.7 ,3.7 ,-1.70 ,0 
1 ,1 ,6 ,12 ,1 ,1 ,1 ,13 ,14 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,7 ,7 ,12.7 ,3.7 ,-1.70 ,1 
2 ,12 ,1 ,3 ,0 ,9 ,1 ,19 ,24 ,1 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,51 ,0 ,0 ,7.6 ,2.6 ,0.32 ,0 
1 ,15 ,1 ,6 ,1 ,1 ,1 ,17 ,8 ,7 ,7 ,1 ,0 ,0 ,1 ,0 ,0 ,21 ,0 ,0 ,10.8 ,1.4 ,1.74 ,0 
1 ,14 ,5 ,16 ,1 ,1 ,1 ,19 ,24 ,1 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,28 ,4 ,0 ,9.4 ,-0.8 ,-3.12 ,0 
1 ,12 ,1 ,3 ,0 ,1 ,1 ,22 ,27 ,7 ,6 ,0 ,0 ,0 ,1 ,0 ,0 ,41 ,0 ,0 ,12.7 ,3.7 ,-1.70 ,0 
4 ,12 ,1 ,3 ,0 ,3 ,1 ,22 ,27 ,10 ,10 ,0 ,0 ,0 ,1 ,0 ,1 ,43 ,5 ,6 ,9.4 ,-0.8 ,-3.12 ,1 
1 ,1 ,1 ,2 ,1 ,1 ,1 ,25 ,1 ,3 ,5 ,0 ,0 ,0 ,1 ,0 ,1 ,19 ,12 ,11 ,8.9 ,1.4 ,3.51 ,1 
1 ,12 ,1 ,4 ,1 ,1 ,1 ,13 ,14 ,10 ,2 ,0 ,0 ,0 ,1 ,0 ,0 ,26 ,6 ,11 ,15.5 ,2.8 ,-4.06 ,1 
1 ,1 ,4 ,12 ,1 ,1 ,1 ,4 ,3 ,3 ,4 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,7 ,8 ,12.4 ,0.5 ,1.79 ,1 
2 ,12 ,1 ,16 ,1 ,1 ,1 ,22 ,14 ,10 ,6 ,0 ,0 ,0 ,1 ,0 ,0 ,45 ,4 ,3 ,11.1 ,0.6 ,2.02 ,0 
1 ,15 ,1 ,16 ,1 ,14 ,1 ,3 ,27 ,3 ,8 ,0 ,0 ,0 ,1 ,0 ,0 ,19 ,0 ,0 ,12.4 ,0.5 ,1.79 ,0 
1 ,8 ,6 ,14 ,1 ,1 ,1 ,4 ,1 ,4 ,11 ,0 ,0 ,0 ,1 ,0 ,0 ,20 ,6 ,6 ,11.1 ,0.6 ,2.02 ,1 
1 ,1 ,6 ,16 ,1 ,1 ,1 ,1 ,14 ,6 ,6 ,0 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,6 ,7.6 ,2.6 ,0.32 ,1 
1 ,12 ,1 ,6 ,1 ,1 ,1 ,3 ,3 ,5 ,3 ,1 ,0 ,0 ,1 ,0 ,0 ,27 ,3 ,1 ,12.4 ,0.5 ,1.79 ,0 
2 ,1 ,1 ,4 ,1 ,1 ,1 ,13 ,28 ,6 ,6 ,0 ,0 ,0 ,1 ,0 ,0 ,20 ,6 ,5 ,13.9 ,-0.3 ,0.79 ,1 
1 ,1 ,3 ,6 ,1 ,1 ,1 ,1 ,1 ,5 ,9 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,6 ,8.9 ,1.4 ,3.51 ,1 
1 ,12 ,1 ,2 ,1 ,1 ,1 ,22 ,27 ,10 ,10 ,0 ,1 ,0 ,1 ,0 ,0 ,26 ,0 ,0 ,16.2 ,0.3 ,-0.92 ,0 
4 ,12 ,1 ,10 ,1 ,1 ,1 ,22 ,27 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,1 ,39 ,6 ,5 ,12.7 ,3.7 ,-1.70 ,1 
1 ,1 ,1 ,2 ,1 ,1 ,1 ,22 ,27 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,0 ,0 ,7.6 ,2.6 ,0.32 ,1 
1 ,4 ,1 ,12 ,1 ,3 ,1 ,22 ,27 ,10 ,6 ,0 ,0 ,0 ,1 ,0 ,0 ,36 ,0 ,0 ,16.2 ,0.3 ,-0.92 ,0 
2 ,12 ,1 ,3 ,0 ,3 ,1 ,22 ,27 ,10 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,38 ,11 ,8 ,13.9 ,-0.3 ,0.79 ,1 
2 ,12 ,1 ,16 ,1 ,12 ,1 ,22 ,14 ,4 ,8 ,0 ,0 ,0 ,1 ,0 ,0 ,45 ,3 ,2 ,7.6 ,2.6 ,0.32 ,0 
5 ,12 ,1 ,11 ,1 ,1 ,1 ,2 ,2 ,3 ,3 ,0 ,0 ,0 ,1 ,0 ,0 ,62 ,6 ,6 ,10.8 ,1.4 ,1.74 ,1 
1 ,1 ,1 ,14 ,1 ,1 ,1 ,1 ,1 ,10 ,2 ,1 ,0 ,0 ,1 ,0 ,1 ,20 ,4 ,6 ,10.8 ,1.4 ,1.74 ,1 
1 ,1 ,1 ,12 ,1 ,1 ,1 ,13 ,27 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,7 ,7 ,10.8 ,1.4 ,1.74 ,1 
1 ,9 ,3 ,5 ,1 ,1 ,1 ,1 ,1 ,4 ,5 ,0 ,0 ,0 ,1 ,0 ,0 ,18 ,2 ,1 ,9.4 ,-0.8 ,-3.12 ,0 
2 ,1 ,1 ,17 ,0 ,3 ,1 ,1 ,3 ,5 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,23 ,5 ,4 ,9.4 ,-0.8 ,-3.12 ,1 
1 ,1 ,1 ,5 ,1 ,1 ,1 ,13 ,14 ,10 ,10 ,1 ,0 ,1 ,1 ,0 ,1 ,19 ,6 ,6 ,13.9 ,-0.3 ,0.79 ,0 
1 ,8 ,1 ,9 ,1 ,1 ,1 ,1 ,3 ,8 ,4 ,1 ,0 ,1 ,1 ,0 ,1 ,19 ,5 ,5 ,8.9 ,1.4 ,3.51 ,1 
1 ,13 ,1 ,12 ,1 ,1 ,1 ,3 ,3 ,4 ,4 ,0 ,0 ,0 ,1 ,0 ,0 ,18 ,7 ,8 ,13.9 ,-0.3 ,0.79 ,1 
1 ,12 ,2 ,3 ,0 ,1 ,1 ,20 ,27 ,12 ,12 ,0 ,0 ,0 ,1 ,0 ,0 ,41 ,4 ,6 ,7.6 ,2.6 ,0.32 ,1 
1 ,12 ,1 ,14 ,1 ,1 ,1 ,13 ,3 ,5 ,3 ,0 ,0 ,0 ,1 ,0 ,1 ,51 ,5 ,5 ,12.4 ,0.5 ,1.79 ,1 
1 ,14 ,2 ,10 ,1 ,1 ,1 ,13 ,14 ,5 ,6 ,1 ,0 ,0 ,1 ,0 ,0 ,24 ,10 ,4 ,16.2 ,0.3 ,-0.92 ,1 
1 ,12 ,1 ,17 ,0 ,3 ,1 ,13 ,1 ,10 ,6 ,0 ,0 ,0 ,1 ,0 ,0 ,25 ,1 ,2 ,16.2 ,0.3 ,-0.92 ,0 
1 ,7 ,6 ,9 ,1 ,1 ,1 ,22 ,27 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,20 ,4 ,3 ,7.6 ,2.6 ,0.32 ,1 
1 ,1 ,1 ,2 ,1 ,1 ,1 ,1 ,14 ,15 ,16 ,1 ,1 ,0 ,1 ,0 ,0 ,19 ,0 ,0 ,13.9 ,-0.3 ,0.79 ,0 
5 ,14 ,1 ,17 ,0 ,3 ,1 ,3 ,3 ,2 ,2 ,0 ,0 ,0 ,1 ,0 ,0 ,41 ,10 ,10 ,16.2 ,0.3 ,-0.92 ,1 
1 ,1 ,2 ,11 ,1 ,1 ,1 ,1 ,14 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,1 ,19 ,6 ,6 ,8.9 ,1.4 ,3.51 ,1 
1 ,13 ,1 ,16 ,1 ,9 ,1 ,1 ,3 ,4 ,3 ,0 ,0 ,0 ,1 ,0 ,0 ,28 ,14 ,16 ,16.2 ,0.3 ,-0.92 ,0 
1 ,1 ,3 ,5 ,1 ,1 ,1 ,5 ,3 ,6 ,8 ,1 ,0 ,0 ,1 ,0 ,0 ,21 ,6 ,5 ,12.4 ,0.5 ,1.79 ,1 
1 ,1 ,1 ,6 ,1 ,1 ,1 ,3 ,2 ,2 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,22 ,4 ,4 ,9.4 ,-0.8 ,-3.12 ,0 
1 ,8 ,4 ,15 ,1 ,1 ,1 ,22 ,14 ,6 ,8 ,1 ,0 ,0 ,0 ,0 ,0 ,18 ,6 ,6 ,10.8 ,1.4 ,1.74 ,1 
1 ,1 ,1 ,5 ,1 ,1 ,1 ,13 ,27 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,1 ,19 ,6 ,6 ,10.8 ,1.4 ,1.74 ,1 
1 ,8 ,6 ,12 ,1 ,1 ,1 ,3 ,14 ,6 ,6 ,1 ,0 ,0 ,1 ,0 ,1 ,19 ,7 ,8 ,11.1 ,0.6 ,2.02 ,1 
1 ,4 ,1 ,16 ,1 ,3 ,1 ,13 ,14 ,5 ,6 ,0 ,0 ,1 ,0 ,0 ,0 ,25 ,6 ,6 ,10.8 ,1.4 ,1.74 ,1 
1 ,13 ,4 ,12 ,1 ,6 ,1 ,1 ,14 ,3 ,10 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,6 ,6 ,7.6 ,2.6 ,0.32 ,1 
1 ,8 ,1 ,5 ,1 ,1 ,1 ,22 ,14 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,6 ,6 ,12.7 ,3.7 ,-1.70 ,1 
2 ,12 ,1 ,3 ,0 ,12 ,1 ,19 ,24 ,1 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,46 ,6 ,6 ,7.6 ,2.6 ,0.32 ,1 
1 ,8 ,1 ,2 ,1 ,1 ,1 ,3 ,3 ,4 ,4 ,1 ,0 ,0 ,0 ,0 ,0 ,19 ,12 ,11 ,8.9 ,1.4 ,3.51 ,1 
1 ,1 ,1 ,8 ,1 ,1 ,1 ,13 ,14 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,6 ,4 ,13.9 ,-0.3 ,0.79 ,1 
1 ,9 ,1 ,12 ,1 ,1 ,1 ,22 ,27 ,4 ,4 ,1 ,0 ,0 ,1 ,0 ,1 ,19 ,7 ,7 ,10.8 ,1.4 ,1.74 ,1 
1 ,1 ,2 ,15 ,1 ,1 ,1 ,3 ,3 ,4 ,3 ,1 ,0 ,0 ,1 ,0 ,0 ,20 ,0 ,0 ,16.2 ,0.3 ,-0.92 ,0 
2 ,12 ,1 ,3 ,0 ,1 ,1 ,22 ,27 ,6 ,7 ,0 ,0 ,0 ,1 ,0 ,1 ,38 ,5 ,6 ,9.4 ,-0.8 ,-3.12 ,1 
1 ,8 ,1 ,15 ,1 ,1 ,1 ,1 ,28 ,10 ,9 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,6 ,13.9 ,-0.3 ,0.79 ,1 
1 ,8 ,5 ,12 ,1 ,1 ,1 ,1 ,1 ,6 ,6 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,7 ,8 ,13.9 ,-0.3 ,0.79 ,1 
1 ,8 ,1 ,10 ,1 ,1 ,1 ,13 ,1 ,1 ,6 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,5 ,5 ,13.9 ,-0.3 ,0.79 ,1 
1 ,1 ,1 ,8 ,1 ,1 ,1 ,3 ,14 ,5 ,9 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,6 ,6 ,12.4 ,0.5 ,1.79 ,1 
4 ,12 ,1 ,3 ,0 ,1 ,1 ,13 ,14 ,12 ,12 ,0 ,0 ,0 ,0 ,0 ,0 ,37 ,0 ,0 ,10.8 ,1.4 ,1.74 ,0 
1 ,1 ,2 ,12 ,1 ,1 ,1 ,4 ,1 ,3 ,11 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,7 ,7 ,15.5 ,2.8 ,-4.06 ,1 
1 ,1 ,3 ,15 ,1 ,1 ,1 ,3 ,1 ,6 ,4 ,1 ,0 ,0 ,1 ,0 ,1 ,19 ,6 ,5 ,13.9 ,-0.3 ,0.79 ,0 
1 ,8 ,3 ,13 ,1 ,1 ,1 ,13 ,14 ,10 ,5 ,1 ,0 ,0 ,1 ,0 ,1 ,19 ,7 ,8 ,16.2 ,0.3 ,-0.92 ,0 
1 ,8 ,1 ,9 ,1 ,1 ,1 ,22 ,28 ,10 ,10 ,1 ,0 ,1 ,1 ,0 ,1 ,18 ,5 ,5 ,11.1 ,0.6 ,2.02 ,1 
1 ,1 ,4 ,12 ,1 ,1 ,1 ,13 ,28 ,8 ,8 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,7 ,8 ,12.4 ,0.5 ,1.79 ,1 
1 ,1 ,4 ,9 ,1 ,1 ,1 ,1 ,14 ,5 ,6 ,0 ,0 ,0 ,1 ,0 ,0 ,18 ,4 ,4 ,8.9 ,1.4 ,3.51 ,1 
1 ,1 ,1 ,8 ,1 ,1 ,1 ,25 ,14 ,3 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,5 ,4 ,8.9 ,1.4 ,3.51 ,0 
1 ,1 ,4 ,12 ,1 ,1 ,1 ,1 ,10 ,4 ,7 ,1 ,0 ,0 ,1 ,0 ,0 ,20 ,7 ,8 ,12.4 ,0.5 ,1.79 ,1 
1 ,8 ,1 ,6 ,1 ,1 ,1 ,3 ,2 ,3 ,4 ,1 ,0 ,0 ,1 ,0 ,0 ,20 ,6 ,6 ,15.5 ,2.8 ,-4.06 ,1 
1 ,1 ,1 ,6 ,1 ,1 ,1 ,2 ,2 ,7 ,7 ,0 ,0 ,0 ,1 ,0 ,0 ,18 ,5 ,3 ,12.4 ,0.5 ,1.79 ,0 
1 ,7 ,1 ,12 ,1 ,1 ,1 ,22 ,27 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,20 ,6 ,7 ,12.4 ,0.5 ,1.79 ,1 
1 ,8 ,1 ,14 ,1 ,1 ,1 ,1 ,1 ,4 ,4 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,6 ,6 ,8.9 ,1.4 ,3.51 ,1 
1 ,1 ,6 ,12 ,1 ,1 ,1 ,1 ,27 ,8 ,8 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,0 ,0 ,12.7 ,3.7 ,-1.70 ,0 
1 ,1 ,4 ,12 ,1 ,1 ,1 ,23 ,1 ,6 ,7 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,7 ,8 ,15.5 ,2.8 ,-4.06 ,1 
1 ,17 ,1 ,6 ,1 ,16 ,1 ,1 ,14 ,5 ,9 ,1 ,0 ,0 ,1 ,0 ,0 ,20 ,11 ,9 ,8.9 ,1.4 ,3.51 ,1 
1 ,1 ,1 ,12 ,1 ,1 ,1 ,3 ,3 ,2 ,6 ,0 ,0 ,0 ,1 ,0 ,0 ,18 ,7 ,8 ,11.1 ,0.6 ,2.02 ,1 
1 ,7 ,2 ,6 ,1 ,1 ,1 ,22 ,27 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,1 ,19 ,5 ,5 ,9.4 ,-0.8 ,-3.12 ,1 
1 ,8 ,6 ,10 ,1 ,1 ,1 ,3 ,3 ,2 ,3 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,5 ,5 ,15.5 ,2.8 ,-4.06 ,1 
1 ,8 ,1 ,8 ,1 ,1 ,1 ,13 ,7 ,6 ,4 ,0 ,0 ,0 ,1 ,0 ,0 ,19 ,3 ,5 ,7.6 ,2.6 ,0.32 ,1 
1 ,1 ,1 ,12 ,1 ,1 ,1 ,3 ,1 ,3 ,4 ,0 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,8 ,11.1 ,0.6 ,2.02 ,1 
1 ,8 ,1 ,16 ,1 ,1 ,1 ,23 ,14 ,5 ,11 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,4 ,4 ,12.7 ,3.7 ,-1.70 ,0 
1 ,1 ,2 ,2 ,1 ,1 ,1 ,23 ,14 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,1 ,24 ,0 ,0 ,11.1 ,0.6 ,2.02 ,1 
1 ,1 ,1 ,2 ,1 ,1 ,1 ,13 ,27 ,10 ,8 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,0 ,0 ,12.4 ,0.5 ,1.79 ,1 
1 ,1 ,6 ,12 ,1 ,1 ,1 ,1 ,1 ,5 ,10 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,7 ,7 ,12.7 ,3.7 ,-1.70 ,1 
1 ,1 ,4 ,15 ,1 ,1 ,1 ,26 ,1 ,5 ,4 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,4 ,3 ,11.1 ,0.6 ,2.02 ,0 
1 ,12 ,1 ,3 ,0 ,1 ,1 ,22 ,27 ,10 ,7 ,0 ,0 ,0 ,1 ,0 ,1 ,35 ,8 ,7 ,8.9 ,1.4 ,3.51 ,1 
1 ,8 ,6 ,9 ,1 ,1 ,1 ,22 ,27 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,4 ,4 ,7.6 ,2.6 ,0.32 ,1 
1 ,4 ,1 ,16 ,1 ,3 ,1 ,22 ,27 ,10 ,10 ,0 ,0 ,0 ,1 ,0 ,0 ,28 ,14 ,11 ,7.6 ,2.6 ,0.32 ,0 
1 ,14 ,1 ,12 ,1 ,1 ,1 ,23 ,3 ,6 ,3 ,0 ,0 ,0 ,1 ,0 ,0 ,21 ,7 ,8 ,13.9 ,-0.3 ,0.79 ,1 
1 ,9 ,2 ,12 ,1 ,1 ,1 ,13 ,1 ,6 ,6 ,1 ,0 ,0 ,1 ,0 ,1 ,19 ,6 ,8 ,11.1 ,0.6 ,2.02 ,1 
1 ,3 ,2 ,10 ,1 ,1 ,1 ,25 ,28 ,3 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,6 ,6 ,8.9 ,1.4 ,3.51 ,1 
1 ,1 ,1 ,6 ,1 ,1 ,1 ,3 ,4 ,3 ,3 ,0 ,0 ,0 ,1 ,0 ,0 ,18 ,5 ,5 ,9.4 ,-0.8 ,-3.12 ,1 
1 ,1 ,1 ,11 ,1 ,1 ,1 ,10 ,1 ,5 ,5 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,6 ,7.6 ,2.6 ,0.32 ,1 
1 ,1 ,2 ,12 ,1 ,1 ,1 ,3 ,3 ,3 ,3 ,1 ,0 ,0 ,0 ,0 ,0 ,19 ,0 ,0 ,12.7 ,3.7 ,-1.70 ,0 
1 ,1 ,1 ,14 ,1 ,1 ,1 ,1 ,1 ,10 ,11 ,1 ,0 ,0 ,1 ,0 ,1 ,20 ,6 ,6 ,8.9 ,1.4 ,3.51 ,1 
1 ,1 ,1 ,15 ,1 ,1 ,1 ,23 ,14 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,6 ,8.9 ,1.4 ,3.51 ,1 
1 ,1 ,1 ,16 ,1 ,1 ,1 ,23 ,28 ,10 ,10 ,0 ,0 ,1 ,0 ,0 ,0 ,19 ,4 ,6 ,16.2 ,0.3 ,-0.92 ,0 
1 ,1 ,3 ,15 ,1 ,1 ,1 ,1 ,14 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,1 ,20 ,6 ,6 ,12.4 ,0.5 ,1.79 ,0 
1 ,8 ,4 ,14 ,1 ,1 ,1 ,1 ,27 ,8 ,8 ,1 ,0 ,0 ,0 ,0 ,0 ,18 ,6 ,5 ,8.9 ,1.4 ,3.51 ,1 
1 ,1 ,1 ,5 ,1 ,1 ,1 ,3 ,3 ,4 ,4 ,0 ,0 ,0 ,1 ,0 ,1 ,21 ,6 ,6 ,13.9 ,-0.3 ,0.79 ,1 
1 ,3 ,5 ,11 ,1 ,1 ,1 ,1 ,27 ,10 ,8 ,1 ,0 ,0 ,1 ,0 ,1 ,19 ,6 ,6 ,12.4 ,0.5 ,1.79 ,1 
1 ,8 ,2 ,16 ,1 ,1 ,1 ,1 ,1 ,4 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,5 ,4 ,9.4 ,-0.8 ,-3.12 ,1 
1 ,1 ,4 ,15 ,1 ,1 ,1 ,22 ,27 ,1 ,12 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,6 ,5 ,10.8 ,1.4 ,1.74 ,0 
1 ,1 ,1 ,9 ,1 ,1 ,1 ,1 ,14 ,4 ,4 ,0 ,0 ,0 ,1 ,0 ,1 ,18 ,5 ,5 ,12.7 ,3.7 ,-1.70 ,1 
1 ,1 ,2 ,6 ,1 ,1 ,1 ,23 ,27 ,6 ,8 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,4 ,5 ,10.8 ,1.4 ,1.74 ,1 
2 ,12 ,1 ,13 ,1 ,1 ,1 ,22 ,27 ,10 ,7 ,0 ,0 ,0 ,1 ,0 ,0 ,31 ,5 ,3 ,12.7 ,3.7 ,-1.70 ,0 
1 ,7 ,1 ,6 ,1 ,1 ,1 ,22 ,27 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,1 ,20 ,6 ,6 ,13.9 ,-0.3 ,0.79 ,1 
1 ,8 ,1 ,6 ,1 ,1 ,1 ,23 ,14 ,1 ,12 ,0 ,0 ,0 ,1 ,0 ,1 ,19 ,5 ,3 ,7.6 ,2.6 ,0.32 ,0 
1 ,8 ,1 ,10 ,1 ,1 ,1 ,23 ,28 ,10 ,7 ,0 ,0 ,0 ,1 ,0 ,1 ,19 ,6 ,6 ,16.2 ,0.3 ,-0.92 ,1 
5 ,4 ,1 ,8 ,1 ,3 ,1 ,13 ,28 ,10 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,27 ,3 ,2 ,10.8 ,1.4 ,1.74 ,0 
1 ,8 ,2 ,15 ,1 ,1 ,1 ,13 ,14 ,10 ,7 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,6 ,6 ,8.9 ,1.4 ,3.51 ,1 
1 ,1 ,1 ,3 ,0 ,1 ,1 ,19 ,24 ,1 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,32 ,0 ,0 ,7.6 ,2.6 ,0.32 ,0 
1 ,1 ,4 ,12 ,1 ,1 ,1 ,23 ,14 ,9 ,8 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,7 ,7 ,12.7 ,3.7 ,-1.70 ,1 
1 ,1 ,3 ,12 ,1 ,1 ,1 ,13 ,27 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,1 ,19 ,7 ,7 ,10.8 ,1.4 ,1.74 ,1 
1 ,8 ,2 ,11 ,1 ,1 ,1 ,10 ,27 ,10 ,10 ,1 ,0 ,0 ,1 ,0 ,0 ,18 ,2 ,0 ,10.8 ,1.4 ,1.74 ,0 
1 ,8 ,3 ,14 ,1 ,1 ,1 ,13 ,1 ,5 ,5 ,1 ,0 ,0 ,1 ,0 ,1 ,18 ,4 ,4 ,12.7 ,3.7 ,-1.70 ,0 
1 ,12 ,1 ,15 ,1 ,12 ,1 ,13 ,14 ,26 ,35 ,0 ,0 ,1 ,0 ,0 ,1 ,24 ,6 ,6 ,11.1 ,0.6 ,2.02 ,1 
1 ,8 ,2 ,10 ,1 ,1 ,1 ,23 ,1 ,8 ,8 ,1 ,0 ,0 ,1 ,0 ,1 ,19 ,5 ,6 ,9.4 ,-0.8 ,-3.12 ,1 
1 ,8 ,2 ,11 ,1 ,1 ,1 ,13 ,14 ,10 ,8 ,1 ,0 ,1 ,1 ,0 ,0 ,21 ,0 ,0 ,11.1 ,0.6 ,2.02 ,0 
1 ,15 ,1 ,5 ,1 ,14 ,1 ,1 ,1 ,5 ,11 ,1 ,0 ,0 ,1 ,0 ,0 ,19 ,6 ,8 ,16.2 ,0.3 ,-0.92 ,1 
1 ,12 ,1 ,13 ,1 ,1 ,1 ,22 ,27 ,10 ,9 ,1 ,0 ,0 ,1 ,0 ,1 ,36 ,6 ,5 ,8.9 ,1.4 ,3.51 ,1 
1 ,12 ,1 ,6 ,1 ,9 ,1 ,22 ,27 ,11 ,10 ,0 ,0 ,0 ,1 ,1 ,0 ,51 ,0 ,0 ,12.4 ,0.5 ,1.79 ,0 
1 ,12 ,1 ,3 ,0 ,13 ,1 ,1 ,1 ,5 ,5 ,0 ,0 ,1 ,0 ,1 ,0 ,29 ,0 ,0 ,8.9 ,1.4 ,3.51 ,0 
